,xcoord,ycoord
s_008um_00373_00676-1,1444.034869446038,11247.905593587435
s_008um_00298_00679-1,1323.4387202262376,9060.10173006406
s_008um_00425_00323-1,11772.03424023597,12609.080334457807
s_008um_00413_00501-1,6569.955520201029,12337.761307427441
s_008um_00441_00130-1,17414.838996312377,12990.575064921439
s_008um_00230_00509-1,6256.080969857214,6999.295693114794
s_008um_00336_00303-1,12317.096679188702,10001.990181154271
s_008um_00397_00681-1,1308.6656722388886,11950.628880828872
s_008um_00371_00097-1,18348.10970471926,10932.208940345648
s_008um_00347_00239-1,14190.73977554124,10294.655744855874
s_008um_00503_00470-1,7514.426223494758,14951.06299068367
s_008um_00167_00264-1,13382.073457941975,5050.454519670283
s_008um_00138_00234-1,14245.49315143147,4190.26833353161
s_008um_00205_00392-1,9661.072867311354,6217.174513396141
s_008um_00540_00635-1,2714.2517121934266,16103.92380879437
s_008um_00455_00212-1,15026.321913243108,13435.649134892024
s_008um_00102_00401-1,9353.1685436279,3214.012743164571
s_008um_00765_00427-1,8884.563168018543,22579.05504064318
s_008um_00104_00231-1,14318.258208254818,3196.153156357112
s_008um_00032_00251-1,13702.736667559979,1102.7409138954238
s_008um_00221_00346-1,11011.218063392635,6663.74574629532
s_008um_00446_00580-1,4278.310724047202,13336.029623741531
s_008um_00515_00279-1,13096.113595582574,15216.862189889049
s_008um_00617_00194-1,15622.616736300817,18156.836494642655
s_008um_00655_00372-1,10442.033886366502,19344.420760304885
s_008um_00452_00152-1,16777.15269612271,13321.471903630807
s_008um_00214_00217-1,14775.12996003814,6401.728697680193
s_008um_00549_00312-1,12147.433852023683,16223.938483891181
s_008um_00658_00509-1,6443.946733479424,19492.26333285342
s_008um_00647_00370-1,10496.922067482723,19110.039409582343
s_008um_00487_00446-1,8208.056215695395,14473.418328156007
s_008um_00477_00596-1,3824.900154335738,14247.93407597566
s_008um_00174_00364-1,10465.060407967947,5299.586526371
s_008um_00260_00594-1,3787.8664986812146,7912.990533996941
s_008um_00704_00167-1,16448.969093641015,20684.517838865104
s_008um_00359_00575-1,4386.02450664365,10794.379532407323
s_008um_00288_00154-1,16647.25837278626,8534.22669470855
s_008um_00566_00308-1,12271.656310055734,16718.405837465136
s_008um_00529_00170-1,16285.071830509183,15577.35443066823
s_008um_00094_00430-1,8502.912533797531,2993.448187751665
s_008um_00642_00178-1,16100.730368043505,18879.558861760448
s_008um_00167_00477-1,7162.67439685322,5145.784265644229
s_008um_00618_00287-1,12907.534346709112,18227.01296439744
s_008um_00355_00272-1,13230.60209237176,10542.89146096291
s_008um_00026_00303-1,12181.553828907501,950.9258006786396
s_008um_00468_00493-1,6827.63438278435,13939.633081789534
s_008um_00512_00139-1,17182.942020050337,15067.35965328147
s_008um_00711_00363-1,10729.295049117623,20974.9427579339
s_008um_00028_00279-1,12883.292463450312,998.5317866987289
s_008um_00348_00703-1,644.9541634340065,10530.20842404668
s_008um_00050_00108-1,17887.039001520996,1564.0754623954872
s_008um_00009_00276-1,12962.597840985502,442.377490908676
s_008um_00422_00404-1,9405.759232735021,12557.438968297361
s_008um_00348_00530-1,5694.828217461785,10453.280689579036
s_008um_00076_00419-1,8816.20234862084,2462.968818775375
s_008um_00122_00308-1,12077.524009071642,3756.2590171496863
s_008um_00663_00556-1,5074.217501747053,19658.86451517302
s_008um_00194_00614-1,3175.00988774262,5995.278499725182
s_008um_00641_00614-1,3371.622537412966,19042.330580115613
s_008um_00438_00231-1,14464.07964829229,12947.782473375919
s_008um_00585_00673-1,1624.9512110922662,17434.014460745864
s_008um_00625_00520-1,6108.365365085937,18533.98083263474
s_008um_00205_00620-1,3004.701436332002,6319.070423129546
s_008um_00032_00228-1,14374.433299062179,1092.3980740431628
s_008um_00643_00507-1,6495.745037880702,19053.600006342862
s_008um_00206_00314-1,11939.052568446441,6211.506214612822
s_008um_00250_00544-1,5243.084786374376,7598.76875728962
s_008um_00565_00227-1,14636.31870725964,16653.45386464431
s_008um_00782_00535-1,5739.447890168569,23122.506294960112
s_008um_00712_00440-1,8481.839106667156,21037.947120175068
s_008um_00107_00304-1,12187.770709226288,3316.493777941762
s_008um_00266_00163-1,16374.826157216605,7895.895412120871
s_008um_00677_00108-1,18160.1020758316,19870.435149365858
s_008um_00052_00206-1,15025.669505516576,1666.5232194273415
s_008um_00698_00371-1,10490.049348550254,20599.029575586224
s_008um_00649_00593-1,3988.085243563063,19266.56138866673
s_008um_00292_00383-1,9961.95460036055,8753.078733159478
s_008um_00356_00608-1,3421.412354439363,10721.48086468545
s_008um_00217_00567-1,4557.148929286142,6645.695105638357
s_008um_00128_00160-1,16402.271946427158,3865.109959377357
s_008um_00302_00609-1,3368.471344325407,9145.682911777038
s_008um_00345_00333-1,11445.057826869548,10278.083240153157
s_008um_00379_00292-1,12657.089724247302,11252.43850395218
s_008um_00692_00226-1,14720.948321693131,20360.17453924456
s_008um_00348_00545-1,5256.941864998845,10459.951272783464
s_008um_00485_00347-1,11097.536780221808,14371.215085967873
s_008um_00493_00582-1,4240.589533228742,14708.733544834577
s_008um_00174_00534-1,5501.6366200262355,5375.646840778061
s_008um_00080_00320-1,11708.739163949482,2535.3166219900113
s_008um_00653_00180-1,16047.125371490005,19201.5364419676
s_008um_00210_00275-1,13079.640716375303,6310.861146955333
s_008um_00476_00151-1,16816.81638318367,14021.692055755724
s_008um_00343_00222-1,14685.42375290543,10170.311774142494
s_008um_00736_00479-1,7353.890889924716,21755.507075295554
s_008um_00170_00196-1,15369.208673034913,5107.61268893286
s_008um_00536_00290-1,12784.10585146382,15834.740029412891
s_008um_00245_00662-1,1796.3125785331947,7505.4661344223905
s_008um_00296_00626-1,2869.594829433767,8978.114587254275
s_008um_00362_00337-1,11335.700610883345,10776.150622174906
s_008um_00042_00180-1,15780.64891000162,1362.8263548110817
s_008um_00423_00132-1,17348.5885148683,12465.94899618324
s_008um_00773_00555-1,5151.725457171631,22868.624123485235
s_008um_00197_00553-1,4957.061463904136,6055.587468530377
s_008um_00464_00418-1,9015.422947858708,13789.654517556846
s_008um_00730_00493-1,6942.589457939121,21586.544156979748
s_008um_00353_00525-1,5842.987360359544,10597.010055683997
s_008um_00330_00591-1,3906.2189090348243,9954.991126046147
s_008um_00041_00397-1,9443.241063777188,1431.1725399806246
s_008um_00055_00332-1,11347.387394423327,1810.7399824687266
s_008um_00524_00282-1,13012.449890321728,15480.910876400405
s_008um_00404_00272-1,13252.010953255074,11973.394946595552
s_008um_00496_00541-1,5438.715442113315,14778.155552790207
s_008um_00429_00393-1,9729.980960576584,12756.897943647142
s_008um_00637_00311-1,12215.10455853148,18792.1796355175
s_008um_00103_00515-1,6025.154548029681,3294.3383674704833
s_008um_00282_00603-1,3534.82001195222,8559.202206263148
s_008um_00327_00566-1,4634.683847429602,9856.296034355972
s_008um_00604_00463-1,7763.068835976524,17895.94908808847
s_008um_00516_00476-1,7344.970213009285,15333.167976902489
s_008um_00139_00190-1,15530.910899356715,4199.752454035248
s_008um_00375_00500-1,6582.471276628739,11228.090059403023
s_008um_00471_00364-1,10595.06407104463,13970.069645127094
s_008um_00339_00173-1,16114.616640145676,10031.72514602809
s_008um_00500_00495-1,6783.290800650954,14874.556757214526
s_008um_00179_00568-1,4511.254838283388,5536.822283241398
s_008um_00513_00491-1,6905.764643447711,15252.235696746813
s_008um_00296_00660-1,1877.1461929879256,8993.260008458374
s_008um_00748_00529-1,5899.6541577458265,22127.64915115053
s_008um_00316_00536-1,5505.6184293178785,9521.845201181695
s_008um_00291_00348-1,10983.451635776693,8708.286869691829
s_008um_00220_00533-1,5551.034364407079,6718.085430702639
s_008um_00293_00353-1,10838.333924337323,8768.903705777402
s_008um_00279_00163-1,16380.494222994126,8275.463054474825
s_008um_00698_00512-1,6373.9310995966225,20660.983110980687
s_008um_00361_00488-1,6926.650536434637,10814.086539516324
s_008um_00471_00151-1,16814.63713990654,13875.721344845684
s_008um_00247_00414-1,9037.126063323978,7453.175988858777
s_008um_00774_00419-1,9122.044374742463,22838.211337905388
s_008um_00693_00220-1,14896.578821279632,20386.72628195154
s_008um_00406_00361-1,10654.205814570976,12071.290717653148
s_008um_00259_00410-1,9159.172135898798,7801.71956867582
s_008um_00201_00322-1,11703.263073405791,6069.100622685214
s_008um_00603_00655-1,2158.2317473820417,17951.3933925256
s_008um_00231_00335-1,11336.787587279809,6950.7885251428115
s_008um_00056_00407-1,9157.821708335223,1873.6332255027119
s_008um_00128_00437-1,8313.433991934948,3989.25831623531
s_008um_00276_00660-1,1868.340589766439,8409.466925588458
s_008um_00511_00483-1,7138.4275518927925,15190.321346352228
s_008um_00351_00113-1,17872.11275580183,10355.387527297213
s_008um_00230_00563-1,4679.632797724323,7023.407489032231
s_008um_00372_00601-1,3632.780615331125,11185.395884443647
s_008um_00246_00242-1,14059.030809389273,7347.206891352805
s_008um_00654_00259-1,13740.80466107854,19265.499802084265
s_008um_00024_00367-1,10311.791788624903,921.3113880282675
s_008um_00612_00244-1,14160.444351827182,18032.92186076191
s_008um_00458_00562-1,4809.013558507065,13678.31091157771
s_008um_00640_00273-1,13325.916161211053,18863.012890486505
s_008um_00420_00658-1,1990.1147794859003,12611.732301771948
s_008um_00530_00463-1,7730.6190859253975,15736.058665305378
s_008um_00399_00417-1,9016.13825957862,11891.80905736809
s_008um_00120_00336-1,11259.023228517284,3710.4155055927768
s_008um_00345_00306-1,12233.432824552194,10266.07222399321
s_008um_00558_00404-1,9465.33032381414,16527.275285897646
s_008um_00666_00159-1,16666.012262033175,19571.771747839528
s_008um_00286_00506-1,6368.245910489077,8632.736616183955
s_008um_00711_00200-1,15488.418718578316,20903.3432547375
s_008um_00469_00385-1,9981.065670932801,13920.989222516768
s_008um_00624_00660-1,2021.5428785291695,18566.45835591562
s_008um_00409_00610-1,3386.342673579973,12269.37188383969
s_008um_00339_00219-1,14771.2841769652,10052.195220878084
s_008um_00432_00704-1,652.7797872243914,12982.373035686502
s_008um_00389_00468-1,7522.81384198782,11622.544536100733
s_008um_00534_00301-1,12462.051855622394,15781.219813367927
s_008um_00658_00605-1,3641.787044416917,19534.498217331053
s_008um_00037_00350-1,10813.892718115085,1293.2515209242977
s_008um_00278_00473-1,7328.152250513792,8384.488515933564
s_008um_00515_00254-1,13826.094122164359,15205.805409001432
s_008um_00031_00220-1,14607.634120339913,1059.5996091333514
s_008um_00343_00534-1,5575.861954860126,10309.106852883606
s_008um_00674_00494-1,6888.829484525425,19952.63150420666
s_008um_00346_00153-1,16701.745600125745,10227.199796223611
s_008um_00064_00207-1,15001.701761661936,2017.3801553006554
s_008um_00418_00143-1,17025.166266113265,12324.854138587887
s_008um_00342_00677-1,1401.1942552140342,10343.51780697996
s_008um_00581_00294-1,12686.980382747524,17150.07795369948
s_008um_00623_00424-1,8909.923889189246,18433.319077719432
s_008um_00364_00553-1,5030.434724460427,10930.549788480674
s_008um_00467_00632-1,2769.696641741721,13972.003069645323
s_008um_00488_00464-1,7683.007546695663,14510.57446939183
s_008um_00538_00631-1,2830.1232661841264,16043.7856724121
s_008um_00338_00168-1,16260.198883610796,10000.30381116982
s_008um_00603_00172-1,16258.932201711543,17738.46036307047
s_008um_00495_00695-1,943.2144421914,14817.099822726226
s_008um_00232_00406-1,9264.13180568037,7011.689955083367
s_008um_00182_00461-1,7636.390360269174,5576.544196352144
s_008um_00502_00592-1,3952.6495633466466,14975.84078986589
s_008um_00334_00478-1,7206.745379082733,10021.474592906136
s_008um_00153_00476-1,7185.728010555645,4736.610947180195
s_008um_00654_00424-1,8923.506709720847,19338.11740532742
s_008um_00356_00622-1,3012.752352976499,10727.704523918861
s_008um_00757_00500-1,6750.103891774159,22377.584897440578
s_008um_00067_00167-1,16171.230921788705,2087.0145822231934
s_008um_00156_00445-1,8092.133099071451,4810.317131006015
s_008um_00402_00325-1,11703.578397034145,11938.539267666356
s_008um_00214_00352-1,10832.959062176364,6462.057086010277
s_008um_00510_00520-1,6057.880301714273,15177.495814593454
s_008um_00493_00677-1,1467.6933539938236,14750.765461883939
s_008um_00303_00150-1,16770.615304159415,8970.403034548259
s_008um_00517_00312-1,12133.442833556217,15289.83854695131
s_008um_00531_00679-1,1426.054107996674,15860.694383934551
s_008um_00428_00136-1,17233.9510116654,12613.700068826483
s_008um_00198_00472-1,7322.253255920973,6048.572017507762
s_008um_00283_00126-1,17462.820556925697,8375.754786116517
s_008um_00284_00683-1,1200.5180692785957,8653.234364316037
s_008um_00543_00638-1,2628.0084891899587,16192.805395670377
s_008um_00357_00606-1,3480.2326374460495,10749.780999203027
s_008um_00514_00473-1,7431.67166821308,15273.464548653412
s_008um_00630_00550-1,5234.858108740336,18693.121236441908
s_008um_00541_00589-1,4057.362682339611,16112.790511134399
s_008um_00100_00459-1,7658.8184940246865,3181.6352589924118
s_008um_00650_00220-1,14877.81402615372,19131.57409813049
s_008um_00465_00490-1,6913.896440223137,13850.737207486154
s_008um_00169_00490-1,6784.00900426779,5209.990518209736
s_008um_00321_00227-1,14529.80996638572,9530.235893050467
s_008um_00236_00173-1,16069.699655000475,7024.424620091287
s_008um_00422_00666-1,1757.4911976954004,12673.655013970558
s_008um_00141_00483-1,6976.091434475879,4389.407118331234
s_008um_00202_00385-1,9864.146337836868,6126.459766656728
s_008um_00370_00482-1,7105.762521619643,11074.138152051893
s_008um_00181_00169-1,16162.533712184337,5416.717983961624
s_008um_00578_00309-1,12247.705002674327,17069.127066452817
s_008um_00561_00226-1,14663.77282987417,16536.246697598068
s_008um_00708_00513-1,6349.129971737421,20953.267864704587
s_008um_00235_00257-1,13616.194941664156,7032.739941410261
s_008um_00187_00452-1,7901.349768139579,5718.491787317045
s_008um_00422_00654-1,2107.747980346818,12668.332834090947
s_008um_00680_00187-1,15854.496392585726,19992.7526554135
s_008um_00609_00131-1,17458.82635669123,17895.533015573455
s_008um_00484_00501-1,6601.115194422536,14410.195905800287
s_008um_00188_00315-1,11901.980131784183,5686.4159298964205
s_008um_00412_00140-1,17110.16321807938,12148.350622840973
s_008um_00239_00579-1,4216.510430035284,7293.2777135294855
s_008um_00546_00544-1,5373.10342044872,16238.846857284985
s_008um_00702_00437-1,8565.03351033851,20744.77326347055
s_008um_00091_00113-1,17758.85989113125,2763.59862948315
s_008um_00015_00211-1,14863.494826676615,588.3332013904565
s_008um_00688_00367-1,10602.45096714809,20305.402362408015
s_008um_00042_00260-1,13444.272260996366,1398.789911488459
s_008um_00517_00246-1,14060.565213692256,15260.651048245943
s_008um_00604_00573-1,4552.07942314933,17944.436192921192
s_008um_00629_00274-1,13291.91271074746,18542.36971171201
s_008um_00216_00226-1,14513.1744566285,6464.145976817757
s_008um_00037_00318-1,11748.333852062055,1278.8653519189788
s_008um_00431_00624-1,2987.368471002225,12917.716606198008
s_008um_00287_00177-1,15975.124590381287,8515.283010110988
s_008um_00628_00165-1,16474.240589259156,18465.15904251023
s_008um_00605_00182-1,15967.792528271331,17801.252721209763
s_008um_00236_00168-1,16215.722365046835,7022.191656827185
s_008um_00401_00356-1,10798.004469876696,11923.110035546124
s_008um_00483_00620-1,3126.9993421373474,14433.679825431944
s_008um_00061_00337-1,11204.007180460676,1988.1782482527155
s_008um_00263_00672-1,1512.34587834464,8035.349015298273
s_008um_00577_00667-1,1796.5472717213138,17197.89369581813
s_008um_00275_00117-1,17722.18634237552,8138.156922379366
s_008um_00691_00235-1,14457.722686850515,20334.941713796306
s_008um_00095_00257-1,13555.036909899512,2945.0241502103045
s_008um_00394_00660-1,1920.2921080058106,11853.743964863086
s_008um_00517_00459-1,7841.69147729473,15354.839861058716
s_008um_00372_00230-1,14464.468517385572,11020.52564425264
s_008um_00476_00362-1,10655.645733058227,14115.138383437145
s_008um_00223_00528-1,5698.3205377572895,6803.430528345478
s_008um_00765_00470-1,7629.327004037979,22597.904398892548
s_008um_00376_00559-1,4860.557046248646,11283.49311303336
s_008um_00385_00146-1,16923.172760269452,11362.734365724697
s_008um_00487_00261-1,13609.467576970315,14391.52617336034
s_008um_00523_00311-1,12165.26395471078,15464.54153546703
s_008um_00683_00107-1,18191.91722613011,20045.14229122357
s_008um_00284_00293-1,12586.364761937775,8479.40771353182
s_008um_00518_00302-1,12425.859700542183,15314.607377719321
s_008um_00128_00114-1,17745.770527532277,3844.489798332771
s_008um_00610_00657-1,2102.9396710556807,18156.563149896272
s_008um_00218_00543-1,5258.220682520755,6664.166839347997
s_008um_00342_00246-1,13984.146490639869,10151.794917866891
s_008um_00690_00167-1,16442.866109020553,20275.858576807907
s_008um_00340_00466-1,7559.711371592981,10191.285544682461
s_008um_00213_00360-1,10598.928604431912,6436.436302046644
